"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
645.035,9973.73,2463.15
123.722,6769.12,517.798
368.105,18049.8,7461.13
1961.48,24702.4,13684.8
2076.08,17252.7,12542.8
1510.85,19592.7,7630.87
1934.79,27475.9,18850.6
665.585,9666.01,2260.59
1532.11,18344.2,27363
474.461,13257.5,11689.2
678.502,11204.1,8021.76
2368.69,28200.5,49374.8
1559.76,28837.3,15762.7
9742.87,5277.25,42988.2
1508.91,19624.7,16693.3
1184.72,17497.8,29711.5
700.837,16895.5,21667.3
2509.86,19197.5,20556.8
2545.64,21512.7,8983.72
858.535,9940.84,18372.8
1027.59,15918,4150.44
1779.27,29141.2,9796.57
1530.05,22346.9,22106.1
563.431,18186.2,1912.36
486.206,18758.5,5308.38
1578.97,13340.4,17390.2
2291.23,31376.5,6891.03
1155.25,20952.2,17255.2
595.019,13230.7,7773.3
861.745,18403.3,235.412
979.781,19044.3,17884.7
879.51,12687.7,3608.63
533.127,9850.5,4682.35
2036.56,12020.6,22851.8
1407.56,18598.1,7532.77
969.597,21392.4,15189.1
593.498,10598.7,6634.14
1424.46,23091,24918.4
1401.19,22084.4,18597.3
809.08,13580.2,5304.19
1284.43,19536,5294.42
1308.17,13327,13774.2
1053.63,15381.7,19364.8
1148.86,14339.5,754.948
1204.48,17000.4,13030.1
2902.23,21746,25394.9
1954.87,18833.7,5002.11
1629.74,13598.1,4950.38
866.015,8967.4,4918.61
2689.53,18346.9,18221.9
677.851,13245.2,6486.53
1476.12,13668.3,6004.14
1460.68,13975.4,8007.16
1135.6,21571,10620.9
2637.52,12009.6,24773.9
1136.42,10609.4,1086.06
950.423,10280.9,8821.18
842.942,12810.3,8463.27
3522.46,25359.3,9314.5
1848.18,19120.7,25939.8
1742.02,13542.2,2586.33
2164.2,21438.8,12413.2
1840.02,23081.4,13481.3
1867.53,18993.6,13414.1
7316.31,3450.15,11297.8
1590.82,10599.3,13850.9
871.623,23111.9,6708.1
2171.79,27440.4,13159.5
1844.43,19687,8449.63
720.86,13129.2,52098.3
1605.62,29337.3,5734.96
3573.83,18159.4,20689.4
1609.14,6835.02,2744.63
1332.07,18492.6,8059.42
580.321,12383.2,3935.65
1425.35,22939,20912.6
59.6525,11130.7,8862.95
923.041,18544.9,8276.07
1124.75,13917.4,11574.9
1013.58,19003.5,39953.3
855.809,19438.6,10696.2
635.327,14651.8,15391.4
766.737,15344.7,9544.84
415.664,9567.06,6149.63
687.256,14837.6,4066.82
661.707,14940.4,26163.9
1293.19,19053.4,12556.3
1014.64,23533.4,10806.8
795.67,12098.9,9158.85
1594.53,27976.9,5495.67
877.566,11905.2,16455.2
448.068,10794.7,2613
2800.25,20188.4,7190.18
556.364,14188.1,869.771
2097.1,27379.3,12449.8
684.896,9750.31,1443.1
1398.19,16110.9,3873.94
230.983,9506.38,5776.59
1065.2,9671.52,2222
950.167,21773.8,10523.4
876.557,14608.2,8370.43
1037.46,15123.3,1724.85
303.842,24392.3,27990.9
661.457,15779.4,11239.4
846.818,10630.7,11611.6
93.85,13675.2,1904.97
1332.15,17235.7,3348.95
758.43,13034.7,4544.31
619.135,16514,15073.9
3051.63,21734.8,40464.9
862.091,14054.6,3144.28
877.115,13109.2,4288.98
1192.91,8562.17,6483.45
1039.47,11004,1572.36
2343.78,10336.1,28499.4
799.322,14548,8449.31
712.819,12885.4,2078.25
543.684,10990.1,12655.7
298.481,10960.5,11519.6
1274.36,9831.23,20801
6069.1,17856.7,12873.6
1478.09,10208.2,6076.73
261.998,3393.92,2617.03
773.231,13301.9,1425.67
1262.79,16658.6,1156.21
861.838,12899.8,7681.77
1338.77,13360.6,28093.3
253.803,15455.6,1162.37
1056.64,13712.5,4232.86
1939.03,17114.3,1918.07
1091.34,14938.8,4634.36
1076.52,15303.7,7095.7
593.49,11442.7,7776.62
953.577,8238.18,14674.7
2448.28,26287,19385.5
872.826,13977.4,33685.8
1973.48,11378.3,4708.08
2191.98,17605.2,3257.42
780.618,13176.9,4775.4
5985.59,31454,14276.2
2111.44,13312.9,32526.2
633.116,10484.3,1919.34
2279.24,35084.6,1446.56
1122.34,13889.1,6185.42
1377.65,14383.8,18802
1026.05,13015,10267.5
523.912,11191.3,6610.56
517.572,13338.2,33669.8
1459.39,14422.3,923.913
755.732,21628.9,1675.03
1020.02,21985.1,6511.62
2804.07,27076.1,42634.3
744.376,10979.6,1828
2015.59,20486.8,13925.6
729.869,9055.89,18468.4
3126.38,18171.3,21627.8
103.782,5324.77,425.54
1943.15,17828,19856.6
525.38,13056.6,8182.07
1723.17,37793,8351.64
907.177,10981.7,109.475
299.957,12996.9,1112.48
2172.72,5559.61,10365.3
610.908,28235.5,28204.9
2706.47,27101.5,26915
1600.96,14776.3,12708.3
122.162,6000.65,7086.73
5316.5,26089.1,36951.5
325.283,10677.5,8914.89
515.182,10090.2,2115.01
1335.87,16813,3280.46
453.45,15714,4725.96
1742.52,26030.4,12992.4
264.174,6679.53,1536.82
3105.09,20570.6,4513
512.944,8545,7348.8
668.705,20599.7,4636.35
626.697,7608.97,2421.85
2405.87,14128,6682.07
1590.97,11083.2,8071.33
469.045,16813.8,11581.1
1052.29,9185.06,1846.99
670.585,19091.1,4122.5
713.431,26056.7,2659.03
893.578,13007,8467.07
174.69,11626.1,2457.3
13413.7,26143.4,3283.31
837.351,8352.92,20005.6
1023.29,6761.94,1516.76
1484.41,18061.8,14393.1
1585.85,28016.4,10285
925.126,18476.6,37227.9
1050.34,13939,8963.68
438.353,13548.4,7892.06
1008.91,12893.3,13392
1048.95,14403.6,3991.68
1536.77,30480.2,4554.75
965.109,12905.8,8356.14
559.069,11725.2,15311.1
982.412,11121.4,5835.89
1006.16,12513.7,13134
542.539,9375.32,4698.79
789.479,8257.73,3489.44
1903.76,16909.7,6695.27
952.932,15544.3,4160.4
871.023,26099.4,19998
1028.88,8981.91,4925.55
1731.86,16331.7,16732.1
589.971,9155.81,12484.8
1234.78,13779.7,15929.9
455.743,16237.8,6584.07
666.258,14478.2,5411.02
1610.96,28546.9,23279.8
2935.29,17771.7,16607
506.685,15322.6,14083.3
1295.98,19336.6,1703.38
1358.03,12341.5,6784.07
-131.528,6632.49,3139.71
208.711,14872.8,3084.44
2027.6,8612.91,42644
672.744,15051.4,18077.2
642.31,17505.4,7464.7
1614.12,8686.26,12792.1
1338.12,13630.9,5662.71
882.017,16235.5,5337.31
1733.31,13801.5,7173.93
1285.14,15545.2,9886.24
7772.73,16228.1,31967.5
2533.84,13523.7,1461.94
386.12,19768.7,3787.6
990.727,13295.2,12691.2
361.253,27004.3,1364.18
567.955,11809.4,2437
1976.42,32405,18285.2
862.117,21168,10863.3
527.419,6955.8,5765.53
1176.56,20662.7,15563.3
1172.91,13216.9,17676.7
1729.01,15367.9,709.101
1326.91,24324.3,5643.9
609.184,25872,38644.1
2006.3,19585.3,4652.83
5265.71,27807.7,30621.6
1067.44,14366.6,2946.13
2118,17814.9,19467.2
1693.02,28334.2,21090.8
545.779,17004.8,5915.77
2060.6,15925.1,5952.07
233.642,17212.1,2724.54
809.164,21086.3,14464.7
1774.73,20064.3,16236.4
548.905,7805.86,3187.51
830.785,15242.6,8903.04
1060.78,5075.64,1699.34
509.512,7696.6,8595.73
1945.02,15227,25594.9
961.661,11209,7481.78
842.554,12063.1,12675.3
930.51,11646,8603.41
1476.04,15362.3,16492.5
736.802,14700.6,3669.03
2286.34,23130,26311.6
2980.25,22248.4,20093.5
968.883,15078.7,3489.08
1502.85,18370.4,23883.7
833.728,17169.7,14677.3
827.754,14055,9145.34
1392.15,20435.9,42987.4
2520.57,23899.2,20945.2
1276,19262,9190.4
844.553,17701.9,12886.2
123.736,3805.44,3397.4
1299.76,22033.1,28584.5
743.721,18498.4,20295.3
1347.32,14971.4,7192.47
1223.36,12990.2,6563.37
768.298,22852.9,3700.7
1076.4,16835,6002.5
1662.75,17740,6871.24
2302.49,14935.5,17586.7
918.912,13003.2,6732.56
356.109,14927.1,1061.99
854.501,13481.5,5065.08
357.331,8548.08,1822.95
657.531,10435.8,770.863
352.224,11081,2226.23
1947.89,31001.1,13418.8
1459.97,12195.2,1618.36
566.045,9911.19,1611.67
863.819,13968.3,2419.25
2227.7,30184.4,14138.5
1614.69,19684.2,20567.6
341.955,4677.21,4403.65
474.115,7711.94,6078.72
717.947,22583.6,11290.5
1133.35,24936.7,9879.16
1779.56,20614.9,2791.73
996.359,24703.5,23170
1213.83,16105.4,3099.69
1257.3,18135.4,7343.29
546.877,9509.32,1584.84
1136.37,17617.7,16712.3
1207.32,16980.4,5142.64
3006.17,11907.3,34938.5
963.356,12248.6,4047.86
1568.06,3638.2,3194.19
520.636,13001,1455.1
1108.38,8849.54,15735.7
1100.35,18210.1,5090.97
956.589,14938,3303.05
2371.45,25919.7,56603.6
1443.07,15893.5,17287.1
1494.21,14012.4,1080
1727.8,21777.3,93175.1
489.271,10324,1396.72
310.631,10211.9,637.327
1754.76,10380.5,11727.7
283.512,7919.11,14301.9
4215.88,24396.6,26182
895.311,16624,4500.31
399.905,15808.8,8370.4
2450.98,28190.6,31022.6
574.905,12754.8,984.144
2197.09,14341.1,7418.93
1599.98,16621,8755.89
551.614,14333.9,3317.13
2139.43,25229.3,12316.1
1320.84,18519.7,7183.78
1693.62,16595.8,2179.34
2045.25,34521.7,30801.1
477.24,12368.1,173.368
1060.03,21246.2,38360.6
430.872,22293.4,11938.1
1624.59,20167.8,4387.64
3046.72,18314.9,3390.28
2260.11,25951.5,1822.75
528.595,10151.1,3350.64
433.107,8618.27,885.205
1173.73,15952.7,2754.23
655.739,12938.2,7485.42
963.702,11369.8,2038.36
1252.64,5197.37,7342.74
50.831,14319.2,1256.06
324.384,11880.1,2019.14
2632.85,25865.3,4494.56
1789.21,27687.1,10977.8
1318.92,19810.8,7766.65
1836.49,13967,10560.7
634.376,20393.8,4145.37
1350.76,10158.2,13636.2
924.497,16830.6,494.277
2092.4,13825.6,21609.9
1521.75,12829.4,7465.59
1551.37,19420.3,11922.2
993.008,12717,10004.1
946.817,12406.3,6167.14
714.609,11013.3,10448.4
642.297,15853.7,35054.7
3951.69,21740.1,29530.7
1059.68,23856,3355.79
1151.49,28355.8,20129.6
980.934,12415.5,12450.3
1015.05,14348.6,1303.61
850.688,18405,4172.54
380.498,25267.9,8810.17
